統一編號,商業名稱,商業地址,登記狀態,經度,緯度,類別
82307176,川勝日式料理店,新北市五股區成州里成泰路3段353號,核准設立,121.448483,25.095715,餐館業
82307197,迷你松小吃店,新北市三峽區國際一街43號,核准設立,121.372671,24.941938,餐館業
82307247,金鮮小吃店,新北市三重區忠孝路3段53、55、57號,核准設立,121.48003,25.063191,餐館業
82307274,好事家餐飲坊,新北市三峽區中華路46之7號,核准設立,121.371896,24.93031,餐館業
82307443,凱茂餐飲行,新北市永和區仁愛路161號,核准設立,121.51093,25.012834,餐館業
82307470,烤霸小吃店,新北市鶯歌區建國路57號,核准設立,121.354465,24.954657,餐館業
82307491,象弄幸福手作早午餐,新北市蘆洲區長安街133號,核准設立,121.460543,25.081259,餐館業
82307534,榮祥小吃店,新北市土城區裕民路92巷16弄8號,核准設立,121.449712,24.986695,餐館業
82307540,我愛柚子企業社,新北市中和區復興路325號,核准設立,121.500773,24.990183,餐館業
82307611,樂炸殿食堂,新北市新莊區中信街25號,核准設立,121.450771,25.050748,餐館業
82307773,吉米拿義大利麵,新北市板橋區文化路1段３１１之１１號,核准設立,121.465594,25.020576,餐館業
82307817,噗食全自助餐店,新北市板橋區永豐街６８號,核准設立,121.475207,25.020028,餐館業
82307838,角落自助百匯坊,新北市中和區國光街１１１號,核准設立,121.469906,25.000523,餐館業
82308040,鈺婕商行,新北市板橋區國慶路161之5號,核准設立,121.461892,24.996223,餐館業
82308077,一雙小吃店,新北市土城區裕民路127號,核准設立,121.451358,24.986561,餐館業
82308225,石緣鍋小吃店,新北市金山區仁愛路13號,核准設立,121.637859,25.219405,餐館業
82308301,歡璽小吃店,新北市新莊區富國路148號,核准設立,121.423032,25.024946,餐館業
82308338,怡客肉圓店,新北市永和區警光街29號,核准設立,121.518623,25.009257,餐館業
82308359,雲仁手作披薩創意料理,新北市淡水區北新路182巷3弄7號,核准設立,121.449636,25.17807,餐館業
82308365,里拉六街歐陸廚房,新北市新店區中央六街1號,核准設立,121.530521,24.974414,餐館業
82308392,魏大爺火鍋店,新北市蘆洲區復興路１２６號,核准設立,121.476518,25.08737,餐館業
82308442,綠翼文創商行,新北市新莊區中正路555號,核准設立,121.434984,25.03254,餐館業
82308490,俊凱餐飲館,新北市板橋區民治街131號,核准設立,121.477827,25.030786,餐館業
82308533,中平小吃店,新北市新莊區中平路58號,核准設立,121.444855,25.044182,餐館業
82308560,金老三餐飲店,新北市三重區中正北路24號,核准設立,121.48825,25.063428,餐館業
82308702,三統小吃坊,新北市泰山區明志路1段269號,核准設立,121.431999,25.060284,餐館業
82308739,青菘小吃店,新北市新莊區中正路498號,核准設立,121.436091,25.032972,餐館業
82308750,賀甲企業社,新北市新莊區公園路24號,核准設立,121.448532,25.039078,餐館業
82308793,感恩尊重愛早餐店,新北市林口區文化二路1段20巷21號,核准設立,121.365723,25.067634,餐館業
82308837,豆豆鹽酥雞,新北市永和區永貞路174號,核准設立,121.516835,25.004386,餐館業
82308858,澳門氹仔燒臘店,新北市中和區中正路818號,核准設立,121.484988,25.003354,餐館業
82308962,康綻企業社,新北市板橋區南雅南路1段92號,核准設立,121.455078,25.004827,餐館業
82308978,鐘嘉小吃店,新北市板橋區中山路2段87號,核准設立,121.474035,25.015989,餐館業
82309049,榮美美食名店,新北市汐止區康寧街341號,核准設立,121.627858,25.067605,餐館業
82309076,阿昌師美食館,新北市蘆洲區長安街27號,核准設立,121.463823,25.079199,餐館業
82309287,迎日輕食早餐坊,新北市新莊區五工三路94巷1號,核准設立,121.458238,25.065666,餐館業
82309293,宣美自助餐,新北市板橋區中正路２８５號,核准設立,121.455368,25.019168,餐館業
82309300,玉菁海南雞飯,新北市永和區民有街21巷2號,核准設立,121.516726,24.996587,餐館業
82309370,常津堂,新北市淡水區北新路182巷5弄2號,核准設立,121.449893,25.177581,餐館業
82309414,雪宴屋,新北市永和區民權路108號,核准設立,121.519718,24.996619,餐館業
82309435,小黑小白寵物休閒館,新北市鶯歌區文化路200號,核准設立,121.352214,24.949328,餐館業
82309441,祐誠鵝肉店,新北市新莊區化成路652號,核准設立,121.466087,25.05574,餐館業
82309478,得勝火鍋,新北市蘆洲區三民路81之2號,核准設立,121.474584,25.083945,餐館業
82309575,福衫鐵板燒,新北市中和區廣福路40號,核准設立,121.504279,25.002316,餐館業
82309625,弘爺便當店,新北市汐止區忠孝東路427號,核准設立,121.665868,25.071803,餐館業
82309884,西瓦縣餐飲企業社,新北市中和區圓通路1號,核准設立,121.501856,24.997942,餐館業
82309934,太子農莊精緻料理食堂,新北市三峽區中正路1段312號,核准設立,121.371293,24.925289,餐館業
82309961,廣記鮑魚海產粥店,新北市三重區民生東街8號,核准設立,121.492733,25.068513,餐館業
82309998,日錩小吃店,新北市板橋區新海路１１７號,核准設立,121.461014,25.022858,餐館業
82310025,牽條條複合式餐坊,新北市中和區中山路2段247號,核准設立,121.497842,25.002347,餐館業
82310117,板橋北方牛肉麵店,新北市板橋區四川路2段47巷4弄4號,核准設立,121.454044,24.994693,餐館業
82310171,銀廚小吃,新北市板橋區文化路1段188巷53號,核准設立,121.467929,25.018452,餐館業
82310209,真的好蚵仔麵線,新北市淡水區學府路59號,核准設立,121.448084,25.16955,餐館業
82310257,伯爵小吃部,新北市板橋區篤行路3段67號,核准設立,121.427545,24.985659,餐館業
82310307,瞇瞇眼義麵工坊,新北市板橋區大同街32號,核准設立,121.478157,25.027265,餐館業
82310313,福氣啦小吃店,新北市永和區福和路166號,核准設立,121.521208,25.007911,餐館業
82310382,惠盈欣商行,新北市汐止區新昌路22號,核准設立,121.662122,25.067667,餐館業
82310432,瑞憶商行,新北市五股區成泰路1段7巷36之1號,核准設立,121.432619,25.067168,餐館業
82310475,韓味春小吃店,新北市永和區永元路29號,核准設立,121.522077,25.000847,餐館業
82310480,源豬源味店,新北市板橋區仁愛路24號,核准設立,121.45879,24.999424,餐館業
82310593,新饗商行,新北市板橋區新海路63號,核准設立,121.461884,25.02148,餐館業
82310664,三百胖士早午餐店,新北市蘆洲區中山一路185號,核准設立,121.474687,25.081256,餐館業
82310691,鳴朗商行,新北市永和區永平路224之1號,核准設立,121.509052,25.010753,餐館業
82310799,瘋狂餐飲企業社,新北市新莊區中正路267號,核准設立,121.449408,25.03536,餐館業
82310833,蘆卡樹法式小館,新北市板橋區吳鳳路15號,核准設立,121.467752,25.030377,餐館業
82310849,阿婆豬腳店,新北市泰山區民生路17巷34號,核准設立,121.429479,25.051738,餐館業
82310854,泰好小吃店,新北市中和區連城路327號,核准設立,121.488848,24.996063,餐館業
82310897,威勳企業社,新北市中和區復興路２８０巷１８弄２號,核准設立,121.502427,24.991651,餐館業
82310904,熊讚串燒,新北市板橋區四川路2段10號,核准設立,121.456159,24.996425,餐館業
82310952,品森商行,新北市新莊區新樹路376號,核准設立,121.432644,25.003336,餐館業
82310989,愷宏日式料理店,新北市林口區富貴路71號,核准設立,121.377969,25.082883,餐館業
82311050,狠台食堂,新北市新莊區自立街126號,核准設立,121.455439,25.045368,餐館業
82311116,佳好小吃店,新北市板橋區懷德街56號,核准設立,121.477361,25.032403,餐館業
82311214,永和搖滾披薩屋,新北市永和區中正路336號,核准設立,121.517761,24.999927,餐館業
82311235,鼎鑫飲食店,新北市土城區亞洲路120號,核准設立,121.433979,24.972094,餐館業
82311278,盤中飧飯麵館,新北市樹林區學成路500號,核准設立,121.379613,24.945026,餐館業
82311299,豪面好麵館,新北市板橋區光正街16巷5號,核准設立,121.462963,25.01738,餐館業
82311354,醇香口火鍋店,新北市板橋區長江路3段130、132號,核准設立,121.47619,25.034902,餐館業
82311381,源聚商行,新北市淡水區新春街97號,核准設立,121.439875,25.182562,餐館業
82311404,大滿食堂,新北市淡水區新市五路3段282號,核准設立,121.437463,25.197228,餐館業
82311431,雙記現炒便當,新北市中和區連城路239號,核准設立,121.493801,24.997217,餐館業
82311501,蘭欣餐飲店,新北市汐止區大同路2段232號,核准設立,121.653909,25.065416,餐館業
82311538,阿金小吃店,新北市中和區南華路48號,核准設立,121.504158,24.996746,餐館業
82311609,萬緣企業社,新北市泰山區明志路3段133號,核准設立,121.425055,25.040414,餐館業
82311621,上琦商行,新北市永和區永貞路340號,核准設立,121.511042,25.005733,餐館業
82311642,睿泰商行,新北市淡水區淡金路3段209號,核准設立,121.44877,25.205202,餐館業
82311684,味奇小吃店,新北市三重區錦通街2號,核准設立,121.499358,25.064519,餐館業
82311827,彥紳早餐店,新北市新莊區建中街102號,核准設立,121.446423,25.036697,餐館業
82311869,十三號咖哩,新北市板橋區雙十路3段10巷13號,核准設立,121.47227,25.031041,餐館業
82311896,音悅小吃店,新北市三重區自強路1段188號,核准設立,121.494892,25.066342,餐館業
82311973,丁家小吃店,新北市新莊區中港一街21號,核准設立,121.45134,25.045548,餐館業
82311994,奇瑋早餐店,新北市中和區莊敬路1之5號,核准設立,121.499549,25.004407,餐館業
82312038,誠鑫炸雞店,新北市新莊區幸福路763號,核准設立,121.447974,25.049056,餐館業
82312109,秦賀企業,新北市板橋區篤行路2段141巷7之2號,核准設立,121.430168,24.98807,餐館業
82312121,豪運小吃店,新北市三重區重安街92號,核准設立,121.492299,25.056344,餐館業
82312136,齊家小吃店,新北市汐止區連興街73號,核准設立,121.654075,25.0628,餐館業
82312229,宏承宏商行,新北市林口區文化一路1段97之1號,核准設立,121.372274,25.070709,餐館業
82312234,志明餐館,新北市新莊區中正路231號,核准設立,121.450589,25.035606,餐館業
82312277,何方雞餐行,新北市中和區安平路188號,核准設立,121.513125,24.999015,餐館業
82312298,學民小吃店,新北市土城區裕民路257之1號,核准設立,121.454893,24.982795,餐館業
82312396,哆呷飽小吃店,新北市永和區文化路69號,核准設立,121.513866,25.015016,餐館業
82312403,旭晨飲食舖,新北市三峽區文化路104號,核准設立,121.371478,24.936251,餐館業
82312500,嘉芬早餐店,新北市三重區過圳街20號,核准設立,121.488197,25.058992,餐館業
82312608,三元海產店,新北市三重區自強路1段185號,核准設立,121.492201,25.068027,餐館業
82312635,和摩小吃店,新北市三重區重新路4段63號,核准設立,121.487379,25.057218,餐館業
82312656,星聚餐坊,新北市三重區忠孝路1段149號,核准設立,121.488168,25.072032,餐館業
82312678,榭麗思食品行,新北市汐止區樟樹一路129巷2號,核准設立,121.641971,25.065012,餐館業
82312683,艾米便當店,新北市淡水區沙崙路181巷6弄18號,核准設立,121.424676,25.184703,餐館業
82312699,歐金孫企業社,新北市中和區新生街148巷6號,核准設立,121.483352,25.000737,餐館業
82312733,喫飯料理食堂,新北市林口區中正路81號,核准設立,121.39478,25.077289,餐館業
82312776,仲智商行,新北市泰山區同義街51號,核准設立,121.431876,25.055968,餐館業
82312868,辣呼呼商行,新北市中和區宜安路38之1號,核准設立,121.51255,24.996386,餐館業
82312889,金家小吃店,新北市中和區華新街109巷5號,核准設立,121.509257,24.982096,餐館業
82312924,懂吃懂吃義式小廚,新北市永和區永平路180巷6號,核准設立,121.510891,25.009345,餐館業
82312939,允賀企業社,新北市三峽區復興路179號,核准設立,121.369697,24.938429,餐館業
82312945,金益民牛排館,新北市土城區學府路1段167號,核准設立,121.452915,24.98564,餐館業
82312966,進來小吃店,新北市林口區中山路592號,核准設立,121.375996,25.085733,餐館業
82313016,非凡飲食店,新北市板橋區龍興街65巷2號,核准設立,121.443553,25.001445,餐館業
82313022,康寶早餐店,新北市樹林區三福街164號,核准設立,121.4049,25.016138,餐館業
82313162,易鵿企業社,新北市三峽區學成路155號,核准設立,121.374127,24.941891,餐館業
82313178,莒光補給站,新北市板橋區中山路2段90巷47弄2號,核准設立,121.476687,25.014597,餐館業
82313249,慈緣心健康蔬食,新北市永和區中正路77號,核准設立,121.514966,24.996916,餐館業
82313276,金味越雙十店,新北市板橋區雙十路2段30號,核准設立,121.476264,25.027255,餐館業
82313352,慢慢走工作坊,新北市板橋區中正路89巷4號,核准設立,121.456069,25.01452,餐館業
82313418,益品味珍饌坊,新北市淡水區北新路117號,核准設立,121.448497,25.178672,餐館業
82313472,傳奇食堂,新北市三重區聯華街134號,核准設立,121.484684,25.074939,餐館業
82313509,吉品早餐店,新北市三重區車路頭街87號,核准設立,121.484468,25.074118,餐館業
82313536,保健路拾巷汕頭麵,新北市中和區保健路10巷22號,核准設立,121.507773,24.99662,餐館業
82313542,千岱秀職人料理餐廳,新北市三重區自強路5段71號,核准設立,121.494734,25.081761,餐館業
82313579,東北燒烤小吃店,新北市蘆洲區中原路26號,核准設立,121.460155,25.08287,餐館業
82313629,五角商號,新北市永和區中興街26號,核准設立,121.516124,25.011765,餐館業
82313634,食在好吃小吃店,新北市永和區保安路81號,核准設立,121.508595,25.014767,餐館業
82313677,玖力漢堡實業社,新北市新莊區中正路881號,核准設立,121.417381,25.025172,餐館業
82313698,水玲瓏商行,新北市板橋區幸福路60巷48號,核准設立,121.46003,25.022083,餐館業
82313727,深坑一七八小吃店,新北市深坑區北深路3段178號,核准設立,121.602194,25.003569,餐館業
82313775,尋覓壽司,新北市淡水區學府路51巷3弄2號,核准設立,121.447149,25.1696,餐館業
82313825,早餐吃啥早午餐店,新北市蘆洲區九芎街1號,核准設立,121.468749,25.078448,餐館業
82313894,佛倫尼克食堂,新北市淡水區學府路158號,核准設立,121.446661,25.174583,餐館業
82314079,山哥餐飲坊,新北市萬里區瑪鋉路30巷28弄16號,核准設立,121.690338,25.176678,餐館業
82314113,十柒早餐店,新北市蘆洲區信義路37巷7號,核准設立,121.474198,25.079885,餐館業
82314198,柳哥排骨便當,新北市中和區新福和街20號,核准設立,121.500519,25.001583,餐館業
82314253,宵夜許小吃店,新北市新莊區福壽街105號,核准設立,121.457923,25.050808,餐館業
82314296,好食客家館,新北市永和區得和路243巷28弄1號,核准設立,121.520862,25.001247,餐館業
82314325,軍壹號,新北市土城區金城路3段75號,核准設立,121.46645,24.987233,餐館業
82314367,好雞婆商業社,新北市汐止區和平街46巷15號,核准設立,121.662481,25.071747,餐館業
82314423,笙鮮食堂,新北市新莊區新泰路173號,核准設立,121.447522,25.037443,餐館業
82314438,勝田企業社,新北市鶯歌區建國路135之1號,核准設立,121.351483,24.953824,餐館業
82314562,高平堂客家傳統米食館,新北市汐止區新昌路39之5號,核准設立,121.662751,25.068395,餐館業
82314649,老鍋頭精緻鮮物火鍋坊,新北市蘆洲區民族路3號,核准設立,121.475515,25.083994,餐館業
82314710,五線譜音樂律動企業社,新北市鶯歌區鶯桃路456號,核准設立,121.332651,24.965201,餐館業
82314726,新柏園餃子館,新北市鶯歌區尖山埔路151號,核准設立,121.346339,24.95089,餐館業
82314752,自佳人工作室,新北市永和區中山路1段133號,核准設立,121.510561,25.009864,餐館業
82314824,蒙古紅餐館,新北市三峽區學成路341號,核准設立,121.376505,24.944796,餐館業
82314872,盛達企業社,新北市新莊區後港一路130巷3號,核准設立,121.429649,25.027105,餐館業
82314916,大門串燒食場,新北市淡水區北新路１７３號,核准設立,121.450597,25.179567,餐館業
82314922,京弘商行,新北市新莊區五權一路50號,核准設立,121.458067,25.065882,餐館業
82314937,宏海鐵板餐飲,新北市板橋區中山路1段158巷1號,核准設立,121.466224,25.011825,餐館業
82314964,惠君小吃,新北市三峽區民權街22號,核准設立,121.370097,24.934462,餐館業
82315008,佳芙商行,新北市新莊區豐年街53巷2號,核准設立,121.446561,25.031653,餐館業
82315112,林記肉羹麵店,新北市新莊區新莊路344號,核准設立,121.450057,25.033688,餐館業
82315133,頂豊食品企業社,新北市三重區中華路９７號,核准設立,121.483618,25.063157,餐館業
82315226,格萊思美小吃店,新北市新莊區復興路1段203號,核准設立,121.452153,25.043762,餐館業
82315295,貳參貳號咖啡企業社,新北市三重區秀江街２３２號,核准設立,121.496603,25.071399,餐館業
82315302,巷仔頭牛肉麵企業社,新北市蘆洲區中正路185巷3弄1號,核准設立,121.468355,25.085281,餐館業
82315443,大同小火鍋,新北市汐止區大同路1段223號,核准設立,121.634091,25.057651,餐館業
82315540,動心牛肉麵館,新北市永和區安樂路194巷3號,核准設立,121.515256,25.001343,餐館業
82315555,宅一起早午餐,新北市板橋區三民路1段31巷17弄6號,核准設立,121.480229,25.023585,餐館業
82315611,箸肉家坊,新北市板橋區館前東路63號,核准設立,121.461608,25.007589,餐館業
82315675,老灶牛肉麵館,新北市三重區仁愛街642號,核准設立,121.483104,25.080688,餐館業
82315696,久八八小吃,新北市新店區建國路115號,核准設立,121.539819,24.977709,餐館業
82315719,尚浩魯肉飯店,新北市永和區保安路132號,核准設立,121.508869,25.015394,餐館業
82315767,苡琳廚房,新北市鶯歌區鶯桃路140號,核准設立,121.337875,24.954928,餐館業
82315871,三葉草生活館,新北市淡水區新民街222巷16弄15號,核准設立,121.437149,25.17984,餐館業
82315892,華國棠餐館,新北市蘆洲區永安北路2段8巷8號,核准設立,121.480832,25.080763,餐館業
82315909,新子屋日本料理店,新北市樹林區佳園路3段252號,核准設立,121.384965,24.947408,餐館業
82315942,小巷弄手作坊,新北市淡水區北新路184巷242號,核准設立,121.451859,25.176986,餐館業
82316007,智勝小吃店,新北市永和區中和路373號,核准設立,121.508269,24.999849,餐館業
82316013,在這裡義大利麵店,新北市新莊區中誠街88號,核准設立,121.450181,25.047893,餐館業
82316055,睿泰小吃部,新北市中和區自立路76號,核准設立,121.524045,24.991251,餐館業
82316061,戰貓企業社,新北市板橋區仁化街６４巷１６號,核准設立,121.475812,25.031363,餐館業
82316082,湯匙航創藝蔬食館,新北市新莊區中榮街110號,核准設立,121.446988,25.052856,餐館業
82316098,藍洋洋早餐店,新北市三重區光明路52號,核准設立,121.491563,25.058129,餐館業
82316127,山稜舞手作麵食館,新北市板橋區民生路3段305號,核准設立,121.463573,25.030717,餐館業
82316225,芯丼燒肉食堂,新北市三重區新北大道1段121號,核准設立,121.483167,25.061309,餐館業
82316230,好聲音小吃店,新北市新莊區新樹路7號,核准設立,121.440893,25.033163,餐館業
82316267,同飛餐飲興業行,新北市蘆洲區中華街16號,核准設立,121.463129,25.081502,餐館業
82316294,食間道小吃店,新北市永和區信義路75之1號,核准設立,121.512534,25.012968,餐館業
82316317,三木黃商行,新北市中和區安平路162號,核准設立,121.512722,24.998537,餐館業
82316323,宜珍小吃,新北市中和區景平路712號,核准設立,121.496813,25.002758,餐館業
82316386,飽樂廚房,新北市汐止區福德一路107之1號,核准設立,121.637838,25.068043,餐館業
82316409,獨行者串燒,新北市新莊區後港一路16號,核准設立,121.424845,25.02589,餐館業
82316506,千嵐小吃店,新北市土城區中央路4段108號,核准設立,121.418185,24.959093,餐館業
82316549,春松商行,新北市三重區重新路5段519號,核准設立,121.471408,25.04645,餐館業
82316554,閎城餐坊,新北市汐止區建成路59巷25號,核准設立,121.661603,25.072713,餐館業
82316597,咪兔精緻早午餐,新北市新莊區福營路310號,核准設立,121.422243,25.027388,餐館業
82316674,壕野堂,新北市新莊區中正路423號,核准設立,121.444532,25.034314,餐館業
82316718,留飯香古早味料理,新北市淡水區沙崙路158之2號,核准設立,121.423696,25.182972,餐館業
82316739,梅姐牛肉河粉店,新北市中和區華新街114號,核准設立,121.508372,24.982836,餐館業
82316745,樂淯炸雞專門店,新北市中和區景平路417號,核准設立,121.501905,24.994957,餐館業
82316772,三四小吃店,新北市中和區民安街67號,核准設立,121.478538,24.999595,餐館業
82316787,阿立師美食小館,新北市鶯歌區鶯桃路668巷73號,核准設立,121.329652,24.971533,餐館業
82316858,盛昌小吃店,新北市永和區中正路395號,核准設立,121.517209,25.0041,餐館業
82316885,子淵小吃店,新北市板橋區懷德街160號,核准設立,121.47889,25.030661,餐館業
82316891,外婆的厝餐飲店,新北市新店區大豐路45號,核准設立,121.540158,24.979795,餐館業
82320543,有間麵館,新北市樹林區文化街17號,核准設立,121.419574,24.987474,餐館業
82327010,唯滷獨尊商行,新北市板橋區篤行路3段玉平巷76弄14號,核准設立,121.42757,24.985981,餐館業
82328382,衛寶碳烤,新北市中和區華新街194號,核准設立,121.506843,24.982058,餐館業
82338136,韋小堡早餐店,新北市三重區永安北路1段33巷41號,核准設立,121.477771,25.075823,餐館業
82342639,宣宣私房小廚,新北市林口區三民路26號,核准設立,121.35871,25.06742,餐館業
82347070,巧園雞肉飯,新北市板橋區懷德街201巷20號,核准設立,121.481807,25.029596,餐館業
82347493,歆西盛小吃店,新北市新莊區西盛街317號,核准設立,121.428122,25.014958,餐館業
82360262,昭佑商行,新北市金山區中山路319號,核准設立,121.635522,25.223774,餐館業
82361184,呷胖胖手作早餐,新北市汐止區樟樹二路106巷14號,核准設立,121.640192,25.064265,餐館業
82361229,香亭小吃店,新北市金山區中山路281號,核准設立,121.636112,25.223032,餐館業
82361255,卿香小吃店,新北市新莊區瓊泰路43號,核准設立,121.443707,25.028556,餐館業
82361305,飛達餐飲店,新北市板橋區篤行路3段玉平巷43號,核准設立,121.428759,24.986894,餐館業
82361311,千歲亭燒肉食堂,新北市三重區正義北路59號,核准設立,121.497377,25.064383,餐館業
82361332,一八小吃店,新北市新店區民權路21號,核准設立,121.541885,24.982796,餐館業
82361467,金花子商行,新北市永和區民生路46巷26號,核准設立,121.521696,24.996646,餐館業
82361494,締騏企業社,新北市板橋區重慶路245巷80號,核准設立,121.46608,25.001063,餐館業
82361558,波記老滷專賣店,新北市樹林區中山路3段191號,核准設立,121.394584,24.972364,餐館業
82361564,翃賓宴餐飲店,新北市三峽區介壽路1段3號,核准設立,121.375331,24.934098,餐館業
82361678,臘味食府,新北市永和區仁愛路34號,核准設立,121.514448,25.013555,餐館業
82361683,京饌小吃店,新北市板橋區松柏街17巷1號,核准設立,121.47443,25.029886,餐館業
82361699,晴傑小吃店,新北市鶯歌區建國路135之1號,核准設立,121.351483,24.953824,餐館業
82361754,謙威企業社,新北市中和區民有街1號,核准設立,121.475625,25.005778,餐館業
82361776,原昇早餐,新北市三重區明志街110號,核准設立,121.489657,25.063386,餐館業
82361797,川霸子麻辣食堂,新北市板橋區中正路170號,核准設立,121.456536,25.017139,餐館業
82361826,口袋名單手工甜點,新北市新店區順安街98號,核准設立,121.541128,24.98706,餐館業
82361831,風禾小吃店,新北市土城區學士路14號,核准設立,121.453476,24.982997,餐館業
82361918,弄爹小吃店,新北市永和區保平路180號,核准設立,121.51071,25.00668,餐館業
82361987,品牛族牛排店,新北市淡水區新民街156號,核准設立,121.437242,25.178337,餐館業
82361993,安坑毛豆的店,新北市三峽區樟坑湖路147號,核准設立,121.44718,24.940758,餐館業
82362085,阿河越南餐館,新北市三重區自強路1段195號,核准設立,121.491799,25.068291,餐館業
82362178,金仔山企業社,新北市瑞芳區洞頂路155之4號,核准設立,121.861482,25.121642,餐館業
82362183,來可豆漿店,新北市中和區景平路568號,核准設立,121.501961,24.995306,餐館業
82362206,早日早午餐,新北市汐止區仁愛路206號,核准設立,121.66495,25.065947,餐館業
82362281,淞豐興業社,新北市板橋區樂群路78號,核准設立,121.44425,24.997338,餐館業
82362331,仟承實業社,新北市板橋區中正路220號,核准設立,121.455925,25.018475,餐館業
82362347,幸福肥早午餐,新北市土城區德興街101號,核准設立,121.454128,24.992481,餐館業
82362352,奇饗咖啡館,新北市三重區正義南路129號,核准設立,121.4987,25.057971,餐館業
82362374,么巴山牛肉麵館,新北市淡水區中山路183號,核准設立,121.441181,25.174213,餐館業
82362439,豐滿食堂,新北市新莊區中華路1段242號,核准設立,121.45276,25.043491,餐館業
82362450,秀峰快炒,新北市汐止區秀峰路7號,核准設立,121.659268,25.066769,餐館業
82362487,海偕會海鮮餐廳,新北市深坑區北深路3段166號,核准設立,121.602451,25.003496,餐館業
82362509,日食早午餐,新北市中和區南山路１８８號,核准設立,121.505847,24.990606,餐館業
82362557,富翔小吃店,新北市永和區保平路18巷8號,核准設立,121.512322,25.007876,餐館業
82362590,堡和食光早午餐,新北市蘆洲區保和街37號,核准設立,121.470378,25.086349,餐館業
82362607,板神鐵板料理,新北市中和區中山路3段127號,核准設立,121.474331,25.005991,餐館業
82362748,王記麵店,新北市蘆洲區民族路300號,核准設立,121.477668,25.089942,餐館業
82362825,楓颺企業社,新北市蘆洲區長安街40號,核准設立,121.463612,25.079543,餐館業
82362851,林口味王便當店,新北市林口區公園路187號,核准設立,121.371689,25.07222,餐館業
82362888,茶聚點小吃店,新北市三重區三和路4段121及121之1號,核准設立,121.485087,25.077775,餐館業
82362894,曾蒙牛職人麵鋪,新北市土城區中央路2段163號,核准設立,121.442131,24.976272,餐館業
82362986,九四夯麵坊,新北市新莊區建國一路10號,核准設立,121.433676,25.031966,餐館業
82363015,四季風味館,新北市新店區民權路87號,核准設立,121.537968,24.982796,餐館業
82363042,歡喜餐飲商行,新北市新莊區中港路269號,核准設立,121.453578,25.043484,餐館業
82363057,穗豐實業行,新北市淡水區中正路2段18號,核准設立,121.420582,25.181379,餐館業
82363140,富城火鍋店,新北市淡水區沙崙路8號,核准設立,121.42105,25.180864,餐館業
82363155,炳坤自助餐,新北市永和區中山路1段291號,核准設立,121.506829,25.006809,餐館業
82363177,喫吧早餐店,新北市永和區永貞路111號,核准設立,121.517771,25.004271,餐館業
82363198,幸福美饌餐飲管理企業社,新北市樹林區板林路50號,核准設立,121.425905,24.984897,餐館業
82363211,軒滿堂,新北市板橋區裕民街151號,核准設立,121.458622,25.027035,餐館業
82363253,心晨早午餐,新北市新莊區中誠街167號,核准設立,121.448252,25.047342,餐館業
82363296,瑞香漢堡店,新北市樹林區日新街78號,核准設立,121.421714,24.990553,餐館業
82363319,知肆工作室,新北市汐止區民族五街38號,核准設立,121.629023,25.071255,餐館業
82363401,貝斯肯工作室,新北市永和區林森路80號,核准設立,121.523525,25.003906,餐館業
82363492,香村小吃店,新北市新店區中央路133巷18號,核准設立,121.531036,24.973393,餐館業
82363514,五八早餐店,新北市中和區廣福路58號,核准設立,121.503636,25.001991,餐館業
82363541,塔奇餐飲店,新北市中和區廣福路12之1號,核准設立,121.50552,25.002946,餐館業
82363556,林茶茶小吃店,新北市永和區信義路93號,核准設立,121.512274,25.013875,餐館業
82363606,海力燒烤店,新北市汐止區中興路187號,核准設立,121.62824,25.066615,餐館業
82363649,新陽慶饗食坊,新北市中和區員山路348號,核准設立,121.481081,25.003538,餐館業
82363704,民生麻油雞,新北市板橋區民生路1段52號,核准設立,121.474215,25.014888,餐館業
82363731,麻辣的誘惑食堂,新北市淡水區新民街170號,核准設立,121.437014,25.178649,餐館業
82363752,永貞麻油雞,新北市永和區永貞路25號,核准設立,121.521101,25.006883,餐館業
82363774,健生商行,新北市新莊區中原路109號,核准設立,121.455311,25.05425,餐館業
82363824,芷若早餐店,新北市三重區仁愛街２６號,核准設立,121.496485,25.071633,餐館業
83870587,緣禧素食館,新北市板橋區中正路33號,核准設立,121.456151,25.013007,餐館業
83901076,尹品軒小吃店,臺北市北投區尊賢街215號,核准設立,121.507894,25.115525,餐館業
83903567,大呼過癮臭臭鍋,臺北市內湖區康樂街30號,核准設立,121.618294,25.068705,餐館業
83906874,魚鄉屋,臺北市中山區明水路397巷2弄26號,核准設立,121.546252,25.078025,餐館業
83909648,林家乾麵店,臺北市中正區泉州街11號,核准設立,121.514152,25.0302,餐館業
83914728,全隆冰品專賣店,臺北市信義區永吉路30巷108號,核准設立,121.568685,25.04338,餐館業
83914826,綠也素食館,臺北市大安區忠孝東路4段223巷10弄10號,核准設立,121.553457,25.041951,餐館業
83917513,姿璇茶坊,臺北市大同區歸綏街207號,核准設立,121.512039,25.058241,餐館業
83920762,聯禾小吃店,臺北市文山區興隆路2段127號,核准設立,121.547944,25.000019,餐館業
83921299,星海軒,臺北市萬華區廣州街186巷5號,核准設立,121.498554,25.036333,餐館業
83922585,上豪屋,臺北市萬華區萬大路492號,核准設立,121.497246,25.019591,餐館業
83926034,雲城小吃店,臺北市松山區復興北路231巷2、4號,核准設立,121.545525,25.056905,餐館業
