"","COUNTY_ID","COUNTY","TOWN_ID","TOWN","V_ID","VILLAGE","H_CNT","P_CNT","M_CNT","F_CNT","INFO_TIME","M_F_RAT","P_H_CNT","P_DEN","DEPENDENCY_RAT","A0A14_A15A65_RAT","A65UP_A15A64_RAT","A65_A0A14_RAT","COLLEGE_COUNT","COLLEGE_RATE","MARRIAGED_COUNT","MARRIAGED_RATE","A0_A19_COUNT","A20_A39_COUNT","A40_A59_COUNT","A60_A79_COUNT","A80up_COUNT","A0_A19_COUNT_RATE","A20_A39_COUNT_RATE","A40_A59_COUNT_RATE","A60_A79_COUNT_RATE","A80up_COUNT_RATE","FLD04"
"1254","65000","新北市","65000130","土城區","65000130-029","學府里","1276","3741","1798","1943","107Y06M","92.54","2.93","35092.82","28.03","16.7","11.33","67.83",1476,39.4546912590217,1612,43.090082865544,661,1301,1133,600,46,17.6690724405239,34.7767976476878,30.2860197808073,16.0384923817161,1.2296177492649,"566"
"1255","65000","新北市","65000130","土城區","65000130-030","延壽里","1714","4674","2344","2330","107Y06M","100.6","2.73","21892.37","29.8","15.33","14.47","94.38",1568,33.5472828412495,1992,42.6187419768935,792,1525,1440,855,62,16.9448010269576,32.6272999572101,30.808729139923,18.2926829268293,1.32648694908002,"559"
"1256","65000","新北市","65000130","土城區","65000130-031","安和里","1845","5208","2563","2645","107Y06M","96.9","2.82","65692.88","26.25","15.1","11.15","73.84",1894,36.3671274961598,2251,43.2219662058372,906,1782,1687,776,57,17.3963133640553,34.2165898617512,32.3924731182796,14.900153609831,1.09447004608295,"569"
"1257","65000","新北市","65000130","土城區","65000130-032","青雲里","1105","3135","1526","1609","107Y06M","94.84","2.84","9749.5","32.67","16.5","16.17","97.95",1146,36.555023923445,1330,42.4242424242424,591,961,998,526,59,18.8516746411483,30.6539074960128,31.8341307814992,16.7783094098884,1.88197767145136,"572"
"1258","65000","新北市","65000130","土城區","65000130-033","員福里","2098","5722","2871","2851","107Y06M","100.7","2.73","34106.83","28.27","13.18","15.09","114.46",2197,38.395665851101,2475,43.2541069556099,896,1884,1834,993,115,15.6588605382733,32.9255505068158,32.0517301642782,17.3540720027962,2.00978678783642,"535"
"1259","65000","新北市","65000130","土城區","65000130-034","延吉里","1585","4556","2299","2257","107Y06M","101.86","2.87","7867.64","29.69","14.52","15.17","104.51",1352,29.675153643547,1905,41.8129938542581,740,1539,1408,795,74,16.2423178226514,33.7796312554873,30.9043020193152,17.4495171202809,1.62423178226514,"523"
"1260","65000","新北市","65000130","土城區","65000130-035","復興里","1694","4744","2327","2417","107Y06M","96.28","2.8","27201.68","27.15","13.96","13.19","94.43",1842,38.8279932546374,2080,43.8448566610455,766,1625,1475,805,73,16.1467116357504,34.2537942664418,31.0919055649241,16.968802698145,1.53878583473862,"582"
"1261","65000","新北市","65000130","土城區","65000130-036","裕生里","2144","5807","2822","2985","107Y06M","94.54","2.71","17843.15","31.56","16.54","15.02","90.82",2174,37.4375753401068,2516,43.3270191148614,1075,1776,1887,981,88,18.512140520062,30.5837781987257,32.495264336146,16.8934045117961,1.51541243327019,"588"
"1262","65000","新北市","65000130","土城區","65000130-037","員信里","1664","4603","2270","2333","107Y06M","97.3","2.77","43546.54","27.4","13.4","14.","104.55",1784,38.7573321746687,1960,42.5809254833804,738,1534,1490,751,90,16.0330219422116,33.3260916793396,32.3701933521616,16.3154464479687,1.95524657831849,"567"
"1263","65000","新北市","65000130","土城區","65000130-038","永富里","1965","5550","2739","2811","107Y06M","97.44","2.82","37446.11","26.51","15.14","11.37","75.15",1861,33.5315315315315,2247,40.4864864864865,1022,1844,1763,875,46,18.4144144144144,33.2252252252252,31.7657657657658,15.7657657657658,0.828828828828829,"538"
"1264","65000","新北市","65000130","土城區","65000130-039","學成里","1162","3423","1699","1724","107Y06M","98.55","2.95","65052.55","27.87","16.29","11.58","71.1",1382,40.3739409874379,1542,45.0482033304119,587,1201,1043,545,47,17.1486999707859,35.0861817119486,30.4703476482618,15.9217061057552,1.37306456324861,"580"
"1265","65000","新北市","65000130","土城區","65000130-040","延和里","2487","6761","3205","3556","107Y06M","90.13","2.72","68002.37","29.03","17.02","12.","70.52",2531,37.4352906374797,2914,43.1001331164029,1255,2207,2170,1047,82,18.562342848691,32.6431001331164,32.0958438100873,15.4858748705813,1.21283833752403,"591"
"1266","65000","新北市","65000130","土城區","65000130-041","中正里","1256","3415","1621","1794","107Y06M","90.36","2.72","48248.77","28.24","17.09","11.15","65.27",1414,41.4055636896047,1389,40.6734992679356,681,1076,1152,458,48,19.9414348462665,31.5080527086384,33.7335285505124,13.411420204978,1.40556368960469,"598"
"1267","65000","新北市","65000130","土城區","65000130-042","學士里","1833","5081","2453","2628","107Y06M","93.34","2.77","65669.75","28.18","18.16","10.02","55.14",2425,47.7268254280653,2222,43.7315489076953,1088,1526,1779,615,73,21.4131076559732,30.0334579807125,35.0127927573312,12.1039165518599,1.4367250541232,"705"
"1268","65000","新北市","65000130","土城區","65000130-043","明德里","2404","6024","2777","3247","107Y06M","85.53","2.51","39095.81","24.67","14.94","9.73","65.1",3073,51.0126162018592,2715,45.0697211155378,1093,1897,2226,714,94,18.1440903054449,31.4907038512616,36.9521912350598,11.8525896414343,1.56042496679947,"716"
"1269","65000","新北市","65000130","土城區","65000130-044","廣興里","1326","3645","1739","1906","107Y06M","91.24","2.75","37016.35","28.8","17.49","11.31","64.65",1575,43.2098765432099,1541,42.2770919067215,729,1149,1214,499,54,20,31.522633744856,33.3058984910837,13.6899862825789,1.48148148148148,"620"
"1270","65000","新北市","65000130","土城區","65000130-045","青山里","1081","3178","1579","1599","107Y06M","98.75","2.94","8682.68","35.18","18.46","16.72","90.55",1103,34.70736312146,1391,43.7696664568911,573,1072,875,596,62,18.0302076777848,33.7319068596602,27.5330396475771,18.7539332913782,1.95091252359975,"560"
"1271","65000","新北市","65000130","土城區","65000130-046","金城里","2404","6435","3056","3379","107Y06M","90.44","2.68","110643.05","25.41","15.55","9.86","63.41",2570,39.9378399378399,2746,42.6728826728827,1275,1858,2430,797,75,19.8135198135198,28.8733488733489,37.7622377622378,12.3853923853924,1.16550116550117,"614"
"1272","65000","新北市","65000130","土城區","65000130-047","延祿里","1585","4415","2197","2218","107Y06M","99.05","2.79","102849.02","27.49","14.9","12.59","84.5",1473,33.3635334088335,1862,42.1744054360136,800,1426,1420,719,50,18.1200453001133,32.2989807474519,32.163080407701,16.2853907134768,1.13250283125708,"562"
"1273","65000","新北市","65000140","蘆洲區","65000140-001","正義里","5219","14260","6826","7434","107Y06M","91.82","2.73","19672.49","41.52","32.85","8.67","26.4",5998,42.0617110799439,6239,43.7517531556802,4327,3836,4684,1281,132,30.343618513324,26.9004207573633,32.8471248246844,8.98316970546985,0.925666199158485,"828"
"1274","65000","新北市","65000140","蘆洲區","65000140-002","中原里","2148","6098","3008","3090","107Y06M","97.35","2.84","43847.16","32.94","20.82","12.12","58.22",2194,35.9790095113152,2581,42.3253525746146,1317,1938,1879,894,70,21.5972449983601,31.7809117743522,30.8133814365366,14.6605444408003,1.1479173499508,"558"
"1275","65000","新北市","65000140","蘆洲區","65000140-003","中路里","1471","4264","2115","2149","107Y06M","98.42","2.9","33420.33","31.93","18.32","13.61","74.32",1552,36.3977485928705,1828,42.8705440900563,849,1370,1315,669,61,19.9108818011257,32.1294559099437,30.8395872420263,15.6894934333959,1.43058161350844,"550"
"1276","65000","新北市","65000140","蘆洲區","65000140-004","光華里","1971","5490","2604","2886","107Y06M","90.23","2.79","74496.23","30.9","16.09","14.81","92.",2003,36.4845173041894,2329,42.4225865209472,989,1771,1709,921,100,18.0145719489982,32.2586520947177,31.1293260473588,16.775956284153,1.82149362477231,"585"
"1277","65000","新北市","65000140","蘆洲區","65000140-005","保佑里","1381","3984","1991","1993","107Y06M","99.9","2.88","26244.89","36.11","18.04","18.07","100.19",1430,35.8935742971888,1650,41.4156626506024,728,1245,1220,694,97,18.2730923694779,31.25,30.6224899598394,17.4196787148594,2.43473895582329,"560"
"1278","65000","新北市","65000140","蘆洲區","65000140-006","水湳里","3838","10963","5379","5584","107Y06M","96.33","2.86","43526.25","28.43","17.6","10.84","61.58",4149,37.8454802517559,4653,42.4427620176959,2243,3471,3719,1361,169,20.459728176594,31.66104168567,33.9231962054182,12.414485086199,1.54154884611876,"606"
"1279","65000","新北市","65000140","蘆洲區","65000140-007","樓厝里","2461","6604","3229","3375","107Y06M","95.67","2.68","29681.3","28.48","15.43","13.05","84.62",2497,37.8104179285282,2810,42.549969715324,1216,2031,2233,1025,99,18.4130829800121,30.7540884312538,33.8128407026045,15.5208964264082,1.49909145972138,"601"
"1280","65000","新北市","65000140","蘆洲區","65000140-008","鷺江里","2040","5774","2830","2944","107Y06M","96.13","2.83","43980.65","29.17","17.11","12.06","70.46",2178,37.7208174575684,2443,42.3103567717354,1125,1859,1865,840,85,19.4838933148597,32.1960512642882,32.2999653619674,14.5479736750953,1.4721163837894,"587"
"1281","65000","新北市","65000140","蘆洲區","65000140-009","恆德里","2556","6421","3105","3316","107Y06M","93.64","2.51","36578.35","30.48","14.85","15.63","105.2",2490,38.7790063852982,2679,41.7224731350257,1114,1888,2218,1058,143,17.3493225354306,29.4035197009812,34.5429060893942,16.4771842392151,2.22706743497898,"604"
"1282","65000","新北市","65000140","蘆洲區","65000140-010","溪墘里","1193","3344","1636","1708","107Y06M","95.78","2.8","19523.25","36.99","16.88","20.11","119.17",1120,33.4928229665072,1492,44.6172248803828,595,1002,1005,664,78,17.7930622009569,29.9641148325359,30.0538277511962,19.8564593301435,2.33253588516746,"538"
"1283","65000","新北市","65000140","蘆洲區","65000140-011","樹德里","1274","3520","1753","1767","107Y06M","99.21","2.76","61200.36","32.38","15.38","17.","110.51",1212,34.4318181818182,1502,42.6704545454545,598,1102,1100,636,84,16.9886363636364,31.3068181818182,31.25,18.0681818181818,2.38636363636364,"549"
"1284","65000","新北市","65000140","蘆洲區","65000140-012","保和里","982","2735","1351","1384","107Y06M","97.62","2.79","14826.9","33.41","16.05","17.37","108.21",969,35.4296160877514,1112,40.6581352833638,502,834,827,511,61,18.3546617915905,30.4936014625229,30.2376599634369,18.6837294332724,2.23034734917733,"545"
"1285","65000","新北市","65000140","蘆洲區","65000140-013","仁復里","866","2308","1129","1179","107Y06M","95.76","2.67","38312.14","35.61","15.57","20.04","128.68",852,36.9150779896014,969,41.9844020797227,397,672,740,436,63,17.2010398613518,29.1161178509532,32.0623916811092,18.8908145580589,2.72963604852686,"565"
"1286","65000","新北市","65000140","蘆洲區","65000140-014","得勝里","1294","3484","1705","1779","107Y06M","95.84","2.69","38297.08","36.95","15.21","21.74","142.89",1175,33.7256027554535,1384,39.7244546498278,568,1037,1083,674,122,16.3030998851894,29.7646383467279,31.0849598163031,19.345579793341,3.50172215843858,"527"
"1287","65000","新北市","65000140","蘆洲區","65000140-015","南港里","2076","6305","3070","3235","107Y06M","94.9","3.04","35619.05","30.03","19.55","10.48","53.59",2304,36.5424266455194,2565,40.6819984139572,1375,2030,2057,765,78,21.8080888183981,32.1966693100714,32.6249008723236,12.1332275971451,1.23711340206186,"551"
"1288","65000","新北市","65000140","蘆洲區","65000140-016","永樂里","2243","6767","3371","3396","107Y06M","99.26","3.02","52737.82","30.13","20.06","10.08","50.24",2476,36.5893305748485,2699,39.8847347421309,1512,2115,2233,819,88,22.3437269100044,31.2546179991133,32.9983744643121,12.1028520762524,1.30042855031772,"579"
"1289","65000","新北市","65000140","蘆洲區","65000140-017","永康里","2468","7350","3515","3835","107Y06M","91.66","2.98","75840.44","27.1","18.4","8.7","47.27",2642,35.9455782312925,3071,41.7823129251701,1591,2326,2552,819,62,21.6462585034014,31.6462585034014,34.7210884353741,11.1428571428571,0.843537414965986,"591"
"1290","65000","新北市","65000140","蘆洲區","65000140-018","信義里","1441","4236","2103","2133","107Y06M","98.59","2.94","74281.91","30.54","16.64","13.9","83.52",1443,34.0651558073654,1877,44.3106704438149,750,1462,1210,737,77,17.7053824362606,34.5136921624174,28.5646836638338,17.3984891406988,1.81775259678942,"556"
"1291","65000","新北市","65000140","蘆洲區","65000140-019","玉清里","2292","6125","2976","3149","107Y06M","94.51","2.67","57595.02","29.16","16.45","12.72","77.31",2304,37.6163265306122,2651,43.2816326530612,1174,1895,2054,901,101,19.1673469387755,30.9387755102041,33.534693877551,14.7102040816327,1.64897959183673,"604"
"1292","65000","新北市","65000140","蘆洲區","65000140-020","復興里","1295","3720","1870","1850","107Y06M","101.08","2.87","2625.08","29.39","15.79","13.6","86.12",1182,31.7741935483871,1591,42.7688172043011,701,1209,1166,587,57,18.8440860215054,32.5,31.3440860215054,15.7795698924731,1.53225806451613,"544"
"1293","65000","新北市","65000140","蘆洲區","65000140-021","水河里","3372","9768","4804","4964","107Y06M","96.78","2.9","11487.29","25.12","15.11","10.","66.19",3455,35.3705978705979,4134,42.3218673218673,1859,3186,3350,1260,113,19.0315315315315,32.6167076167076,34.2956592956593,12.8992628992629,1.15683865683866,"576"
"1294","65000","新北市","65000140","蘆洲區","65000140-022","仁愛里","1846","5476","2700","2776","107Y06M","97.26","2.97","75638.49","25.89","14.16","11.72","82.79",2007,36.6508400292184,2359,43.0788897005113,997,1837,1758,804,80,18.2067202337473,33.5463842220599,32.1037253469686,14.682249817385,1.4609203798393,"558"
"1295","65000","新北市","65000140","蘆洲區","65000140-023","忠義里","1215","3442","1682","1760","107Y06M","95.57","2.83","43210.81","28.82","17.14","11.68","68.12",1223,35.5316676350959,1407,40.8773968622894,648,1147,1112,488,47,18.8262638001162,33.3236490412551,32.3067983730389,14.1778036025567,1.36548518303312,"545"
"1296","65000","新北市","65000140","蘆洲區","65000140-024","九芎里","1936","5676","2769","2907","107Y06M","95.25","2.93","79502.48","26.58","15.59","10.99","70.53",1987,35.0070472163495,2352,41.4376321353066,1094,1870,1851,781,80,19.2741367159972,32.9457364341085,32.6109936575053,13.7596899224806,1.40944326990839,"550"
"1297","65000","新北市","65000140","蘆洲區","65000140-025","中華里","1266","3488","1714","1774","107Y06M","96.62","2.76","41067.18","34.36","16.45","17.91","108.9",1247,35.7511467889908,1480,42.4311926605505,616,1136,1007,645,84,17.6605504587156,32.5688073394495,28.8704128440367,18.4919724770642,2.40825688073395,"567"
"1298","65000","新北市","65000140","蘆洲區","65000140-026","得仁里","1159","3213","1561","1652","107Y06M","94.49","2.77","8641.16","31.3","15.61","15.69","100.52",1073,33.395580454404,1424,44.3199502023031,549,1068,948,577,71,17.0868347338936,33.2399626517274,29.5051353874883,17.9582944288827,2.20977279800809,"559"
"1299","65000","新北市","65000140","蘆洲區","65000140-027","仁德里","1968","5745","2844","2901","107Y06M","98.04","2.92","78403.28","29.77","16.42","13.35","81.29",2101,36.5709312445605,2507,43.6379460400348,1025,1941,1745,950,84,17.8416013925152,33.7859007832898,30.3742384682332,16.5361183637946,1.4621409921671,"564"
"1300","65000","新北市","65000140","蘆洲區","65000140-028","仁義里","2679","5504","2977","2527","107Y06M","117.81","2.05","77500.39","23.55","11.74","11.81","100.57",1863,33.8481104651163,2014,36.5915697674419,761,1668,2046,978,51,13.8263081395349,30.3052325581395,37.1729651162791,17.7688953488372,0.926598837209302,"617"
"1301","65000","新北市","65000140","蘆洲區","65000140-029","光明里","1788","5166","2536","2630","107Y06M","96.43","2.89","71219.81","31.22","17.68","13.54","76.58",1819,35.2109949670925,2162,41.8505613627565,1012,1653,1631,793,77,19.5896244676732,31.9976771196283,31.5718157181572,15.3503677893922,1.49051490514905,"582"
"1302","65000","新北市","65000140","蘆洲區","65000140-030","保新里","1125","3091","1540","1551","107Y06M","99.29","2.75","4252.13","28.79","13.71","15.08","110.03",1129,36.5253963118732,1328,42.9634422516985,506,1016,946,548,75,16.3701067615658,32.8696214817211,30.6049822064057,17.7288903267551,2.42639922355225,"529"
"1303","65000","新北市","65000140","蘆洲區","65000140-031","長安里","1802","5393","2686","2707","107Y06M","99.22","2.99","60455.57","24.78","14.41","10.37","71.91",1828,33.8957908399777,2150,39.8664936028185,1008,1837,1778,719,51,18.6908956054144,34.0626738364547,32.9686630817727,13.3320971629891,0.945670313369182,"536"
"1304","65000","新北市","65000140","蘆洲區","65000140-032","民和里","1053","2832","1413","1419","107Y06M","99.58","2.69","20930.49","32.03","12.45","19.58","157.3",917,32.3799435028249,1186,41.8785310734463,435,852,929,546,70,15.3601694915254,30.0847457627119,32.8036723163842,19.2796610169492,2.47175141242938,"537"
"1305","65000","新北市","65000140","蘆洲區","65000140-033","忠孝里","833","2571","1279","1292","107Y06M","98.99","3.09","54253.1","25.97","15.34","10.63","69.33",973,37.8451964216258,1083,42.1236872812135,448,915,810,369,29,17.4251264099572,35.5892648774796,31.5052508751459,14.3523920653442,1.12796577207312,"555"
"1306","65000","新北市","65000140","蘆洲區","65000140-034","福安里","1171","3399","1658","1741","107Y06M","95.23","2.9","52111.12","25.98","15.16","10.82","71.39",1254,36.8932038834951,1420,41.7769932333039,625,1161,1094,464,55,18.3877611062077,34.1571050308914,32.185937040306,13.6510738452486,1.61812297734628,"563"
"1307","65000","新北市","65000140","蘆洲區","65000140-035","永安里","1845","5422","2635","2787","107Y06M","94.55","2.94","59070.9","27.52","16.16","11.36","70.31",1903,35.0977499077831,2343,43.2128365916636,966,1849,1750,792,65,17.8163039468831,34.101807451125,32.2759129472519,14.6071560309849,1.19881962375507,"555"
"1308","65000","新北市","65000140","蘆洲區","65000140-036","延平里","1539","4358","2165","2193","107Y06M","98.72","2.83","73160.09","25.16","15.28","9.88","64.66",1455,33.3868747131712,1806,41.4410279944929,846,1386,1552,534,40,19.4125745754933,31.8035796236806,35.6126663607159,12.2533272143185,0.917852225791648,"578"
"1309","65000","新北市","65000140","蘆洲區","65000140-037","成功里","2625","8000","3852","4148","107Y06M","92.86","3.05","55756.12","24.8","16.16","8.64","53.47",2932,36.65,3276,40.95,1605,2635,2753,923,84,20.0625,32.9375,34.4125,11.5375,1.05,"586"
"1310","65000","新北市","65000140","蘆洲區","65000140-038","永德里","1586","4725","2341","2384","107Y06M","98.2","2.98","61942.03","23.66","14.16","9.5","67.1",1728,36.5714285714286,1981,41.9259259259259,863,1591,1621,590,60,18.2645502645503,33.6719576719577,34.3068783068783,12.4867724867725,1.26984126984127,"580"
"1311","65000","新北市","65000150","五股區","65000150-001","興珍里","1699","4916","2539","2377","107Y06M","106.82","2.89","2350.31","30.26","13.99","16.27","116.29",1753,35.6590724165989,2175,44.2432872253865,776,1641,1470,923,106,15.7851912123678,33.3807973962571,29.9023596419854,18.7754271765663,2.15622457282343,"540"
"1312","65000","新北市","65000150","五股區","65000150-002","更寮里","463","1254","659","595","107Y06M","110.76","2.71","529.07","34.98","12.49","22.5","180.17",370,29.5055821371611,572,45.6140350877193,179,352,411,272,40,14.274322169059,28.0701754385965,32.7751196172249,21.6905901116427,3.18979266347687,"525"
"1313","65000","新北市","65000150","五股區","65000150-003","集福里","1531","4019","2038","1981","107Y06M","102.88","2.63","2116.66","29.69","14.97","14.71","98.28",1284,31.9482458322966,1674,41.6521522766857,710,1165,1394,681,69,17.6660860910674,28.9873102761881,34.6852450858422,16.9445135605872,1.716844986315,"538"
"1314","65000","新北市","65000150","五股區","65000150-004","觀音里","542","1487","822","665","107Y06M","123.61","2.74","229.67","40.15","13.57","26.58","195.83",367,24.6805648957633,668,44.9226630800269,235,398,456,321,77,15.803631472764,26.7652992602555,30.665770006725,21.5870880968393,5.17821116341627,"536"
"1315","65000","新北市","65000150","五股區","65000150-005","成州里","2279","6388","3257","3131","107Y06M","104.02","2.8","5479.1","30.85","18.15","12.7","69.98",1903,29.7902316844083,2688,42.0788979336255,1264,2097,1981,926,120,19.7871008140263,32.8271759549155,31.0112711333751,14.4959298685034,1.87852222917971,"531"
"1316","65000","新北市","65000150","五股區","65000150-006","成功里","2574","6515","3272","3243","107Y06M","100.89","2.53","5587.42","27.4","17.72","9.68","54.64",2187,33.5686876438987,2770,42.5172678434382,1296,2262,2081,801,75,19.8925556408289,34.7198772064467,31.9416730621642,12.2947045280123,1.15118956254797,"545"
"1317","65000","新北市","65000150","五股區","65000150-007","五龍里","472","1512","844","668","107Y06M","126.35","3.2","261.83","40.26","16.98","23.28","137.16",382,25.2645502645503,646,42.7248677248677,277,452,424,302,57,18.3201058201058,29.8941798941799,28.042328042328,19.973544973545,3.76984126984127,"488"
"1318","65000","新北市","65000150","五股區","65000150-008","五股里","1878","4618","2402","2216","107Y06M","108.39","2.46","9348.48","32.74","16.15","16.59","102.67",1517,32.8497184928541,1753,37.9601559116501,841,1326,1552,794,105,18.2113469034214,28.7137288869641,33.6076223473365,17.1935902988307,2.27371156344738,"542"
"1319","65000","新北市","65000150","五股區","65000150-009","五福里","1308","3704","1890","1814","107Y06M","104.19","2.83","12931.47","27.02","15.47","11.56","74.72",1235,33.3423326133909,1504,40.6047516198704,668,1272,1184,543,37,18.0345572354212,34.341252699784,31.9654427645788,14.6598272138229,0.998920086393088,"508"
"1320","65000","新北市","65000150","五股區","65000150-010","德音里","1977","5557","2769","2788","107Y06M","99.32","2.81","2369.79","27.08","16.46","10.61","64.44",2128,38.2940435486773,2391,43.0268130286126,1123,1721,1926,712,75,20.2087457261112,30.9699478135685,34.6589886629476,12.8126687061364,1.34964909123628,"625"
"1321","65000","新北市","65000150","五股區","65000150-011","陸一里","1084","2577","1257","1320","107Y06M","95.23","2.38","31108.91","46.59","12.29","34.3","279.17",862,33.4497477687233,1011,39.2316647264261,374,594,893,461,255,14.5129996119519,23.0500582072177,34.6526969344199,17.8890182382615,9.89522700814901,"532"
"1322","65000","新北市","65000150","五股區","65000150-012","貿商里","1241","3188","1542","1646","107Y06M","93.68","2.57","60131.66","42.38","17.24","25.15","145.85",1191,37.3588456712673,1286,40.3387703889586,560,769,1163,488,208,17.5658720200753,24.1217063989962,36.4805520702635,15.3074027603513,6.52446675031368,"624"
"1323","65000","新北市","65000150","五股區","65000150-013","德泰里","1721","4696","2254","2442","107Y06M","92.3","2.73","13367.23","27.96","17.38","10.57","60.82",1639,34.9020442930153,1995,42.4829642248722,905,1571,1600,553,67,19.2717206132879,33.454003407155,34.0715502555366,11.7759795570698,1.4267461669506,"612"
"1324","65000","新北市","65000150","五股區","65000150-014","成德里","1175","3287","1651","1636","107Y06M","100.92","2.8","3616.01","35.27","17.86","17.41","97.47",1005,30.5749923942805,1412,42.957103742014,608,1081,971,549,78,18.4971098265896,32.8871311226042,29.5406145421357,16.7021600243383,2.37298448433222,"542"
"1325","65000","新北市","65000150","五股區","65000150-015","六福里","1458","3964","1952","2012","107Y06M","97.02","2.72","5051.71","22.76","13.72","9.04","65.91",1393,35.1412714429869,1598,40.3128153380424,705,1311,1461,429,58,17.7850655903128,33.0726538849647,36.8567103935419,10.8224016145308,1.46316851664985,"576"
"1326","65000","新北市","65000150","五股區","65000150-016","集賢里","1417","4119","2043","2076","107Y06M","98.41","2.91","2360.39","28.52","16.07","12.45","77.48",1254,30.4442825928623,1730,42.0004855547463,792,1326,1323,617,61,19.2279679533867,32.1922796795339,32.1194464675892,14.9793639232823,1.48094197620782,"531"
"1327","65000","新北市","65000150","五股區","65000150-017","民義里","1298","3639","1818","1821","107Y06M","99.84","2.8","2276.15","31.66","17.","14.65","86.17",1255,34.4874965649904,1529,42.0170376477054,674,1137,1159,589,80,18.5215718604012,31.244847485573,31.8494091783457,16.1857653201429,2.19840615553724,"575"
"1328","65000","新北市","65000150","五股區","65000150-018","成泰里","3665","8550","4343","4207","107Y06M","103.23","2.33","3918.09","28.57","18.99","9.58","50.44",3264,38.1754385964912,3741,43.7543859649123,1706,3100,2673,962,109,19.953216374269,36.2573099415205,31.2631578947368,11.2514619883041,1.27485380116959,"619"
"1329","65000","新北市","65000150","五股區","65000150-019","水碓里","2908","8127","4064","4063","107Y06M","100.02","2.79","8143.15","27.02","16.44","10.58","64.35",2996,36.8647717484927,3440,42.3280423280423,1556,2760,2604,1092,115,19.1460563553587,33.9608711701735,32.0413436692506,13.4366925064599,1.41503629875723,"568"
"1330","65000","新北市","65000150","五股區","65000150-020","福德里","1297","3442","1727","1715","107Y06M","100.7","2.65","2182.38","30.38","17.61","12.77","72.47",1152,33.4689134224288,1429,41.5165601394538,709,1006,1198,468,61,20.5984892504358,29.2271934921557,34.8053457292272,13.5967460778617,1.77222545031958,"600"
"1331","65000","新北市","65000160","泰山區","65000160-001","大科里","338","997","540","457","107Y06M","118.16","2.95","142.97","33.47","16.2","17.27","106.61",255,25.5767301905717,421,42.2266800401204,189,264,355,147,42,18.9568706118355,26.4794383149448,35.6068204613842,14.7442326980943,4.21263791374122,"631"
"1332","65000","新北市","65000160","泰山區","65000160-002","黎明里","1342","3771","1834","1937","107Y06M","94.68","2.81","1329.95","34.06","20.69","13.37","64.6",1280,33.943251127022,1618,42.9063908777513,815,1067,1304,523,62,21.6123044285335,28.294881994166,34.5796870856537,13.8690002651816,1.64412622646513,"575"
"1333","65000","新北市","65000160","泰山區","65000160-003","山腳里","2492","7143","3606","3537","107Y06M","101.95","2.87","13513.59","31.69","18.36","13.33","72.59",2563,35.8812823743525,3062,42.8671426571469,1388,2350,2172,1103,130,19.4316113677726,32.8993420131597,30.407391852163,15.4416911661767,1.81996360072799,"563"
"1334","65000","新北市","65000160","泰山區","65000160-004","福泰里","1059","3006","1517","1489","107Y06M","101.88","2.84","15869.33","38.78","16.71","22.07","132.04",920,30.6054557551564,1277,42.4817032601464,566,853,887,621,79,18.8290086493679,28.3765801729874,29.5076513639388,20.6586826347305,2.62807717897538,"528"
"1335","65000","新北市","65000160","泰山區","65000160-005","楓樹里","1724","4743","2384","2359","107Y06M","101.06","2.75","3583.18","35.86","18.85","17.02","90.27",1679,35.3995361585494,2109,44.4655281467426,958,1415,1531,731,108,20.1981868016024,29.8334387518448,32.2791482184272,15.4121863799283,2.27703984819734,"611"
"1336","65000","新北市","65000160","泰山區","65000160-006","同榮里","1489","4359","2153","2206","107Y06M","97.6","2.93","3383.73","33.67","18.22","15.46","84.85",1638,37.5774260151411,1849,42.4179857765543,866,1356,1294,749,94,19.8669419591649,31.1080523055747,29.685707731131,17.1828401009406,2.1564579031888,"570"
"1337","65000","新北市","65000160","泰山區","65000160-007","義學里","1725","5005","2509","2496","107Y06M","100.52","2.9","28183.37","33.25","20.02","13.23","66.09",1764,35.2447552447552,2090,41.7582417582418,1051,1629,1502,744,79,20.999000999001,32.5474525474526,30.00999000999,14.8651348651349,1.57842157842158,"583"
"1338","65000","新北市","65000160","泰山區","65000160-008","明志里","1365","3888","1921","1967","107Y06M","97.66","2.85","7187.45","30.56","15.78","14.78","93.62",1425,36.6512345679012,1708,43.9300411522634,648,1347,1088,745,60,16.6666666666667,34.6450617283951,27.9835390946502,19.1615226337449,1.54320987654321,"577"
"1339","65000","新北市","65000160","泰山區","65000160-009","貴子里","1595","4075","2024","2051","107Y06M","98.68","2.55","5285.58","31.92","15.22","16.7","109.79",1584,38.8711656441718,1762,43.239263803681,688,1287,1284,732,84,16.8834355828221,31.5828220858896,31.5092024539877,17.9631901840491,2.06134969325153,"639"
"1340","65000","新北市","65000160","泰山區","65000160-010","貴和里","1948","5192","2573","2619","107Y06M","98.24","2.67","6544.71","33.37","17.67","15.69","88.81",1852,35.6702619414484,2302,44.3374422187982,966,1661,1555,950,60,18.6055469953775,31.9915254237288,29.9499229583975,18.2973805855162,1.15562403697997,"589"
"1341","65000","新北市","65000160","泰山區","65000160-011","同興里","1442","4242","2066","2176","107Y06M","94.94","2.94","56508.01","44.09","29.38","14.71","50.06",1536,36.2093352192362,1825,43.022159358793,1126,1130,1307,611,68,26.5440829797265,26.6383781235266,30.8109382366808,14.4035832154644,1.6030174446016,"660"
